timestamp,maquina_id,topico_uns,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status
2025-10-17 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1138,20,16.155,Operando
2025-10-17 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,962,37,14.534,Operando
2025-10-17 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1137,18,16.321,Operando
2025-10-17 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1058,45,16.278,Operando
2025-10-17 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1132,6,15.93,Operando
2025-10-17 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,928,23,14.385,Operando
2025-10-17 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1180,21,15.696,Operando
2025-10-17 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1032,28,15.689,Operando
2025-10-17 19:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1133,13,16.012,Operando
2025-10-17 19:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,2.97,Parada/Manutencao
2025-10-17 20:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1240,33,17.328,Operando
2025-10-17 20:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,897,32,14.379,Operando
2025-10-17 21:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1200,8,16.392,Operando
2025-10-17 21:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,926,32,14.693,Operando
2025-10-17 22:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1108,11,15.268,Operando
2025-10-17 22:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,919,19,14.376,Operando
2025-10-17 23:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1064,11,14.455,Operando
2025-10-17 23:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,939,38,14.831,Operando
2025-10-18 00:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1019,25,14.171,Operando
2025-10-18 00:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,836,33,13.444,Operando
2025-10-18 01:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1039,28,14.13,Operando
2025-10-18 01:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,851,40,13.826,Operando
2025-10-18 02:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1042,17,14.93,Operando
2025-10-18 02:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,853,37,14.096,Operando
2025-10-18 03:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1061,31,14.778,Operando
2025-10-18 03:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,835,30,13.598,Operando
2025-10-18 04:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1048,13,14.817,Operando
2025-10-18 04:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,871,27,13.701,Operando
2025-10-18 05:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.789,Parada/Manutencao
2025-10-18 05:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,849,26,13.376,Operando
2025-10-18 06:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1154,8,16.425,Operando
2025-10-18 06:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,890,27,14.445,Operando
2025-10-18 07:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1155,15,15.906,Operando
2025-10-18 07:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1034,39,16.264,Operando
2025-10-18 08:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1181,28,16.596,Operando
2025-10-18 08:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,2.958,Parada/Manutencao
2025-10-18 09:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1183,8,15.9,Operando
2025-10-18 09:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1037,38,16.112,Operando
2025-10-18 10:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1238,12,16.384,Operando
2025-10-18 10:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1001,39,15.504,Operando
2025-10-18 11:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1153,9,15.246,Operando
2025-10-18 11:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,918,38,14.453,Operando
2025-10-18 12:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1174,15,15.93,Operando
2025-10-18 12:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1038,27,16.22,Operando
2025-10-18 13:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1227,10,17.277,Operando
2025-10-18 13:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,898,38,13.907,Operando
2025-10-18 14:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1218,28,16.65,Operando
2025-10-18 14:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,2.906,Parada/Manutencao
2025-10-18 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1143,9,15.183,Operando
2025-10-18 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,967,38,15.528,Operando
2025-10-18 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1149,11,16.313,Operando
2025-10-18 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1045,36,16.036,Operando
2025-10-18 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1207,13,15.817,Operando
2025-10-18 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,891,29,14.115,Operando
2025-10-18 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1199,29,15.939,Operando
2025-10-18 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1054,29,16.254,Operando
2025-10-18 19:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1183,21,16.102,Operando
2025-10-18 19:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,987,36,15.642,Operando
2025-10-18 20:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1138,13,15.728,Operando
2025-10-18 20:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,957,43,15.314,Operando
2025-10-18 21:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1204,29,17.024,Operando
2025-10-18 21:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1002,49,15.403,Operando
2025-10-18 22:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1106,24,14.942,Operando
2025-10-18 22:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,930,21,14.185,Operando
2025-10-18 23:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1045,23,14.319,Operando
2025-10-18 23:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,808,36,12.796,Operando
2025-10-19 00:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.675,Parada/Manutencao
2025-10-19 00:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.21,Parada/Manutencao
2025-10-19 01:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.85,Parada/Manutencao
2025-10-19 01:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.353,Parada/Manutencao
2025-10-19 02:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.857,Parada/Manutencao
2025-10-19 02:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,2.83,Parada/Manutencao
2025-10-19 03:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.713,Parada/Manutencao
2025-10-19 03:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.195,Parada/Manutencao
2025-10-19 04:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.775,Parada/Manutencao
2025-10-19 04:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.269,Parada/Manutencao
2025-10-19 05:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.897,Parada/Manutencao
2025-10-19 05:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.259,Parada/Manutencao
2025-10-19 06:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.631,Parada/Manutencao
2025-10-19 06:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.439,Parada/Manutencao
2025-10-19 07:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.634,Parada/Manutencao
2025-10-19 07:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,2.859,Parada/Manutencao
2025-10-19 08:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.781,Parada/Manutencao
2025-10-19 08:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.369,Parada/Manutencao
2025-10-19 09:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.684,Parada/Manutencao
2025-10-19 09:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.049,Parada/Manutencao
2025-10-19 10:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.906,Parada/Manutencao
2025-10-19 10:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.383,Parada/Manutencao
2025-10-19 11:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.827,Parada/Manutencao
2025-10-19 11:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.205,Parada/Manutencao
2025-10-19 12:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.769,Parada/Manutencao
2025-10-19 12:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,2.89,Parada/Manutencao
2025-10-19 13:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,0,0,1.664,Parada/Manutencao
2025-10-19 13:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,2.843,Parada/Manutencao
2025-10-19 14:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.91,Parada/Manutencao
2025-10-19 14:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,3.361,Parada/Manutencao
2025-10-19 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.732,Parada/Manutencao
2025-10-19 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,2.986,Parada/Manutencao
2025-10-19 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.84,Parada/Manutencao
2025-10-19 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,3.444,Parada/Manutencao
2025-10-19 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.62,Parada/Manutencao
2025-10-19 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,3.157,Parada/Manutencao
2025-10-19 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.791,Parada/Manutencao
2025-10-19 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,3.32,Parada/Manutencao
2025-10-19 19:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.989,Parada/Manutencao
2025-10-19 19:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,2.947,Parada/Manutencao
2025-10-19 20:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.786,Parada/Manutencao
2025-10-19 20:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,3.123,Parada/Manutencao
2025-10-19 21:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,0,0,1.794,Parada/Manutencao
2025-10-19 21:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,0,0,2.885,Parada/Manutencao
2025-10-19 22:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.8,Parada/Manutencao
2025-10-19 22:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,3.39,Parada/Manutencao
2025-10-19 23:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,0,0,1.882,Parada/Manutencao
2025-10-19 23:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,0,0,2.838,Parada/Manutencao
2025-10-20 00:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1055,17,14.225,Operando
2025-10-20 00:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,948,30,14.856,Operando
2025-10-20 01:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1039,30,14.02,Operando
2025-10-20 01:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,804,19,13.152,Operando
2025-10-20 02:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1077,10,14.526,Operando
2025-10-20 02:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,881,26,14.434,Operando
2025-10-20 03:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1114,7,15.687,Operando
2025-10-20 03:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,905,43,14.276,Operando
2025-10-20 04:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1079,14,14.761,Operando
2025-10-20 04:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,844,41,13.578,Operando
2025-10-20 05:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1090,22,14.906,Operando
2025-10-20 05:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,949,38,15.201,Operando
2025-10-20 06:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1212,19,17.14,Operando
2025-10-20 06:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1000,22,15.222,Operando
2025-10-20 07:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1223,14,16.232,Operando
2025-10-20 07:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,952,25,14.945,Operando
2025-10-20 08:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1180,6,16.841,Operando
2025-10-20 08:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,950,43,15.312,Operando
2025-10-20 09:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1170,8,16.478,Operando
2025-10-20 09:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,941,39,14.728,Operando
2025-10-20 10:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1135,30,15.496,Operando
2025-10-20 10:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1000,49,16.008,Operando
2025-10-20 11:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1199,15,16.983,Operando
2025-10-20 11:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,981,23,15.231,Operando
2025-10-20 12:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1203,30,16.276,Operando
2025-10-20 12:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,995,37,15.309,Operando
2025-10-20 13:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1210,9,16.109,Operando
2025-10-20 13:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,962,20,15.396,Operando
2025-10-20 14:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1172,9,15.805,Operando
2025-10-20 14:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,999,20,14.93,Operando
2025-10-20 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1154,13,16.246,Operando
2025-10-20 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1054,28,16.421,Operando
2025-10-20 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1185,5,16.603,Operando
2025-10-20 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,960,46,14.925,Operando
2025-10-20 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1153,11,16.527,Operando
2025-10-20 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,888,19,14.019,Operando
2025-10-20 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1221,33,16.276,Operando
2025-10-20 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1056,44,16.791,Operando
2025-10-20 19:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1240,11,17.421,Operando
2025-10-20 19:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,971,42,14.585,Operando
2025-10-20 20:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1191,27,16.57,Operando
2025-10-20 20:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,961,43,15.151,Operando
2025-10-20 21:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1170,13,16.108,Operando
2025-10-20 21:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,1005,23,15.495,Operando
2025-10-20 22:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1080,27,15.446,Operando
2025-10-20 22:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,813,19,13.44,Operando
2025-10-20 23:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1111,19,14.768,Operando
2025-10-20 23:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,855,27,13.845,Operando
2025-10-21 00:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1028,7,14.266,Operando
2025-10-21 00:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,835,30,13.361,Operando
2025-10-21 01:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1113,22,15.171,Operando
2025-10-21 01:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,892,17,13.868,Operando
2025-10-21 02:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1092,14,15.317,Operando
2025-10-21 02:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,909,38,14.672,Operando
2025-10-21 03:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1057,11,15.132,Operando
2025-10-21 03:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,833,35,13.001,Operando
2025-10-21 04:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1083,20,14.474,Operando
2025-10-21 04:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,812,17,13.285,Operando
2025-10-21 05:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Noite,1106,3,15.861,Operando
2025-10-21 05:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Noite,860,17,14.333,Operando
2025-10-21 06:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1191,14,16.276,Operando
2025-10-21 06:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,0,0,3.457,Parada/Manutencao
2025-10-21 07:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1200,27,17.044,Operando
2025-10-21 07:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,969,29,14.918,Operando
2025-10-21 08:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1199,28,16.573,Operando
2025-10-21 08:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,910,41,14.815,Operando
2025-10-21 09:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1216,23,16.706,Operando
2025-10-21 09:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,909,26,14.34,Operando
2025-10-21 10:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1191,28,16.605,Operando
2025-10-21 10:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1017,23,16.25,Operando
2025-10-21 11:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1241,15,17.35,Operando
2025-10-21 11:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,1029,44,16.096,Operando
2025-10-21 12:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1177,11,16.152,Operando
2025-10-21 12:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,951,32,15.278,Operando
2025-10-21 13:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Manhã,1134,16,15.483,Operando
2025-10-21 13:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Manhã,962,23,15.339,Operando
2025-10-21 14:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1206,7,17.175,Operando
2025-10-21 14:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,943,32,14.423,Operando
2025-10-21 15:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1239,13,17.511,Operando
2025-10-21 15:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,924,33,14.905,Operando
2025-10-21 16:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1209,36,16.238,Operando
2025-10-21 16:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,910,26,14.911,Operando
2025-10-21 17:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1156,13,15.819,Operando
2025-10-21 17:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,988,42,15.897,Operando
2025-10-21 18:04:57.675014,1,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_01,Tarde,1170,32,15.443,Operando
2025-10-21 18:04:57.675014,2,spBv1.0/EcoTijolos/DDATA/Prensagem/Prensa_02,Tarde,995,46,15.595,Operando
