timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status
2025-08-06 20:21:43.025417,2,Tarde,0,0,2.899,Parada/Manutencao
2025-08-06 21:21:43.025417,1,Tarde,1039,8,15.077,Operando
2025-08-06 21:21:43.025417,2,Tarde,852,17,13.801,Operando
2025-08-06 22:21:43.025417,1,Noite,880,8,12.792,Operando
2025-08-06 22:21:43.025417,2,Noite,711,19,12.444,Operando
2025-08-06 23:21:43.025417,1,Noite,879,19,12.609,Operando
2025-08-06 23:21:43.025417,2,Noite,824,21,13.592,Operando
2025-08-07 00:21:43.025417,1,Noite,962,19,14.046,Operando
2025-08-07 00:21:43.025417,2,Noite,741,16,12.834,Operando
2025-08-07 01:21:43.025417,1,Noite,890,17,13.204,Operando
2025-08-07 01:21:43.025417,2,Noite,829,35,13.737,Operando
2025-08-07 02:21:43.025417,1,Noite,918,9,13.363,Operando
2025-08-07 02:21:43.025417,2,Noite,737,22,11.948,Operando
2025-08-07 03:21:43.025417,1,Noite,906,19,12.404,Operando
2025-08-07 03:21:43.025417,2,Noite,788,29,13.26,Operando
2025-08-07 04:21:43.025417,1,Noite,907,8,12.627,Operando
2025-08-07 04:21:43.025417,2,Noite,750,25,12.422,Operando
2025-08-07 05:21:43.025417,1,Noite,926,8,12.865,Operando
2025-08-07 05:21:43.025417,2,Noite,731,27,12.677,Operando
2025-08-07 06:21:43.025417,1,Manhã,1052,18,15.23,Operando
2025-08-07 06:21:43.025417,2,Manhã,834,39,13.64,Operando
2025-08-07 07:21:43.025417,1,Manhã,1019,15,13.795,Operando
2025-08-07 07:21:43.025417,2,Manhã,802,30,13.572,Operando
2025-08-07 08:21:43.025417,1,Manhã,1010,16,14.261,Operando
2025-08-07 08:21:43.025417,2,Manhã,896,23,14.418,Operando
2025-08-07 09:21:43.025417,1,Manhã,1072,10,14.941,Operando
2025-08-07 09:21:43.025417,2,Manhã,871,20,14.139,Operando
2025-08-07 10:21:43.025417,1,Manhã,1036,22,14.33,Operando
2025-08-07 10:21:43.025417,2,Manhã,850,21,13.448,Operando
2025-08-07 11:21:43.025417,1,Manhã,1021,23,13.693,Operando
2025-08-07 11:21:43.025417,2,Manhã,879,29,14.101,Operando
2025-08-07 12:21:43.025417,1,Manhã,1001,14,13.547,Operando
2025-08-07 12:21:43.025417,2,Manhã,850,26,13.475,Operando
2025-08-07 13:21:43.025417,1,Manhã,982,9,14.342,Operando
2025-08-07 13:21:43.025417,2,Manhã,923,22,14.498,Operando
2025-08-07 14:21:43.025417,1,Tarde,995,10,14.0,Operando
2025-08-07 14:21:43.025417,2,Tarde,773,29,12.78,Operando
2025-08-07 15:21:43.025417,1,Tarde,1047,7,14.508,Operando
2025-08-07 15:21:43.025417,2,Tarde,911,35,14.679,Operando
2025-08-07 16:21:43.025417,1,Tarde,1031,20,14.684,Operando
2025-08-07 16:21:43.025417,2,Tarde,784,22,13.35,Operando
2025-08-07 17:21:43.025417,1,Tarde,1050,29,15.107,Operando
2025-08-07 17:21:43.025417,2,Tarde,791,20,13.055,Operando
2025-08-07 18:21:43.025417,1,Tarde,998,19,13.739,Operando
2025-08-07 18:21:43.025417,2,Tarde,791,34,13.449,Operando
2025-08-07 19:21:43.025417,1,Tarde,1028,19,14.003,Operando
2025-08-07 19:21:43.025417,2,Tarde,868,21,13.592,Operando
2025-08-07 20:21:43.025417,1,Tarde,1035,23,14.661,Operando
2025-08-07 20:21:43.025417,2,Tarde,894,31,14.684,Operando
2025-08-07 21:21:43.025417,1,Tarde,983,21,13.542,Operando
2025-08-07 21:21:43.025417,2,Tarde,802,20,13.321,Operando
2025-08-07 22:21:43.025417,1,Noite,898,17,12.716,Operando
2025-08-07 22:21:43.025417,2,Noite,768,38,13.119,Operando
2025-08-07 23:21:43.025417,1,Noite,934,18,13.549,Operando
2025-08-07 23:21:43.025417,2,Noite,0,0,3.493,Parada/Manutencao
2025-08-08 00:21:43.025417,1,Noite,928,24,12.894,Operando
2025-08-08 00:21:43.025417,2,Noite,765,28,12.638,Operando
2025-08-08 01:21:43.025417,1,Noite,0,0,1.799,Parada/Manutencao
2025-08-08 01:21:43.025417,2,Noite,807,32,12.706,Operando
2025-08-08 02:21:43.025417,1,Noite,968,17,13.183,Operando
2025-08-08 02:21:43.025417,2,Noite,787,34,12.739,Operando
2025-08-08 03:21:43.025417,1,Noite,964,20,13.603,Operando
2025-08-08 03:21:43.025417,2,Noite,806,22,12.756,Operando
2025-08-08 04:21:43.025417,1,Noite,921,11,13.161,Operando
2025-08-08 04:21:43.025417,2,Noite,779,21,13.115,Operando
2025-08-08 05:21:43.025417,1,Noite,958,4,13.651,Operando
2025-08-08 05:21:43.025417,2,Noite,741,33,12.535,Operando
2025-08-08 06:21:43.025417,1,Manhã,1026,28,13.76,Operando
2025-08-08 06:21:43.025417,2,Manhã,905,41,14.308,Operando
2025-08-08 07:21:43.025417,1,Manhã,1062,3,15.013,Operando
2025-08-08 07:21:43.025417,2,Manhã,873,39,13.915,Operando
2025-08-08 08:21:43.025417,1,Manhã,981,19,14.243,Operando
2025-08-08 08:21:43.025417,2,Manhã,897,36,14.307,Operando
2025-08-08 09:21:43.025417,1,Manhã,1059,19,15.134,Operando
2025-08-08 09:21:43.025417,2,Manhã,886,23,14.329,Operando
2025-08-08 10:21:43.025417,1,Manhã,1032,10,14.27,Operando
2025-08-08 10:21:43.025417,2,Manhã,0,0,2.814,Parada/Manutencao
2025-08-08 11:21:43.025417,1,Manhã,980,15,13.247,Operando
2025-08-08 11:21:43.025417,2,Manhã,839,41,13.591,Operando
2025-08-08 12:21:43.025417,1,Manhã,990,23,13.408,Operando
2025-08-08 12:21:43.025417,2,Manhã,916,32,14.938,Operando
2025-08-08 13:21:43.025417,1,Manhã,977,15,13.745,Operando
2025-08-08 13:21:43.025417,2,Manhã,889,39,13.762,Operando
2025-08-08 14:21:43.025417,1,Tarde,1047,18,14.634,Operando
2025-08-08 14:21:43.025417,2,Tarde,889,23,13.687,Operando
2025-08-08 15:21:43.025417,1,Tarde,1018,24,13.672,Operando
2025-08-08 15:21:43.025417,2,Tarde,790,21,13.019,Operando
2025-08-08 16:21:43.025417,1,Tarde,1058,14,14.35,Operando
2025-08-08 16:21:43.025417,2,Tarde,777,38,12.699,Operando
2025-08-08 17:21:43.025417,1,Tarde,1010,10,13.822,Operando
2025-08-08 17:21:43.025417,2,Tarde,842,30,13.158,Operando
2025-08-08 18:21:43.025417,1,Tarde,1000,8,13.977,Operando
2025-08-08 18:21:43.025417,2,Tarde,893,34,14.534,Operando
2025-08-08 19:21:43.025417,1,Tarde,1070,30,15.254,Operando
2025-08-08 19:21:43.025417,2,Tarde,784,21,12.935,Operando
2025-08-08 20:21:43.025417,1,Tarde,1002,28,14.373,Operando
2025-08-08 20:21:43.025417,2,Tarde,777,15,12.479,Operando
2025-08-08 21:21:43.025417,1,Tarde,1047,5,14.134,Operando
2025-08-08 21:21:43.025417,2,Tarde,844,40,13.225,Operando
2025-08-08 22:21:43.025417,1,Noite,954,7,13.82,Operando
2025-08-08 22:21:43.025417,2,Noite,700,27,12.015,Operando
2025-08-08 23:21:43.025417,1,Noite,893,12,12.747,Operando
2025-08-08 23:21:43.025417,2,Noite,809,39,13.319,Operando
2025-08-09 00:21:43.025417,1,Noite,962,17,13.583,Operando
2025-08-09 00:21:43.025417,2,Noite,717,22,11.902,Operando
2025-08-09 01:21:43.025417,1,Noite,902,11,12.471,Operando
2025-08-09 01:21:43.025417,2,Noite,825,18,13.541,Operando
2025-08-09 02:21:43.025417,1,Noite,906,7,12.753,Operando
2025-08-09 02:21:43.025417,2,Noite,707,25,12.096,Operando
2025-08-09 03:21:43.025417,1,Noite,938,24,13.529,Operando
2025-08-09 03:21:43.025417,2,Noite,816,37,13.118,Operando
2025-08-09 04:21:43.025417,1,Noite,928,19,12.899,Operando
2025-08-09 04:21:43.025417,2,Noite,738,16,12.656,Operando
2025-08-09 05:21:43.025417,1,Noite,971,10,13.889,Operando
2025-08-09 05:21:43.025417,2,Noite,778,34,12.415,Operando
2025-08-09 06:21:43.025417,1,Manhã,1076,8,15.096,Operando
2025-08-09 06:21:43.025417,2,Manhã,859,25,13.525,Operando
2025-08-09 07:21:43.025417,1,Manhã,1004,11,14.461,Operando
2025-08-09 07:21:43.025417,2,Manhã,913,44,14.435,Operando
2025-08-09 08:21:43.025417,1,Manhã,1048,29,14.294,Operando
2025-08-09 08:21:43.025417,2,Manhã,863,27,13.772,Operando
2025-08-09 09:21:43.025417,1,Manhã,979,19,14.262,Operando
2025-08-09 09:21:43.025417,2,Manhã,910,21,14.263,Operando
2025-08-09 10:21:43.025417,1,Manhã,1031,23,13.942,Operando
2025-08-09 10:21:43.025417,2,Manhã,813,40,13.195,Operando
2025-08-09 11:21:43.025417,1,Manhã,986,10,13.952,Operando
2025-08-09 11:21:43.025417,2,Manhã,879,28,13.658,Operando
2025-08-09 12:21:43.025417,1,Manhã,1024,22,14.014,Operando
2025-08-09 12:21:43.025417,2,Manhã,925,38,14.267,Operando
2025-08-09 13:21:43.025417,1,Manhã,1074,4,14.453,Operando
2025-08-09 13:21:43.025417,2,Manhã,808,30,13.558,Operando
2025-08-09 14:21:43.025417,1,Tarde,1028,26,14.583,Operando
2025-08-09 14:21:43.025417,2,Tarde,871,39,13.721,Operando
2025-08-09 15:21:43.025417,1,Tarde,1023,17,13.777,Operando
2025-08-09 15:21:43.025417,2,Tarde,908,32,14.054,Operando
2025-08-09 16:21:43.025417,1,Tarde,1056,14,14.195,Operando
2025-08-09 16:21:43.025417,2,Tarde,783,36,12.63,Operando
2025-08-09 17:21:43.025417,1,Tarde,1051,27,14.287,Operando
2025-08-09 17:21:43.025417,2,Tarde,843,27,13.638,Operando
2025-08-09 18:21:43.025417,1,Tarde,994,24,14.485,Operando
2025-08-09 18:21:43.025417,2,Tarde,874,28,13.5,Operando
2025-08-09 19:21:43.025417,1,Tarde,1000,20,13.837,Operando
2025-08-09 19:21:43.025417,2,Tarde,925,20,14.3,Operando
2025-08-09 20:21:43.025417,1,Tarde,1022,29,14.29,Operando
2025-08-09 20:21:43.025417,2,Tarde,832,19,13.537,Operando
2025-08-09 21:21:43.025417,1,Tarde,1069,29,14.399,Operando
2025-08-09 21:21:43.025417,2,Tarde,793,37,13.11,Operando
2025-08-09 22:21:43.025417,1,Noite,888,14,12.863,Operando
2025-08-09 22:21:43.025417,2,Noite,765,19,12.358,Operando
2025-08-09 23:21:43.025417,1,Noite,900,21,12.497,Operando
2025-08-09 23:21:43.025417,2,Noite,831,32,13.521,Operando
2025-08-10 00:21:43.025417,1,Noite,0,0,1.619,Parada/Manutencao
2025-08-10 00:21:43.025417,2,Noite,0,0,3.02,Parada/Manutencao
2025-08-10 01:21:43.025417,1,Noite,0,0,1.793,Parada/Manutencao
2025-08-10 01:21:43.025417,2,Noite,0,0,3.109,Parada/Manutencao
2025-08-10 02:21:43.025417,1,Noite,0,0,1.695,Parada/Manutencao
2025-08-10 02:21:43.025417,2,Noite,0,0,3.406,Parada/Manutencao
2025-08-10 03:21:43.025417,1,Noite,0,0,1.867,Parada/Manutencao
2025-08-10 03:21:43.025417,2,Noite,0,0,3.109,Parada/Manutencao
2025-08-10 04:21:43.025417,1,Noite,0,0,1.608,Parada/Manutencao
2025-08-10 04:21:43.025417,2,Noite,0,0,2.839,Parada/Manutencao
2025-08-10 05:21:43.025417,1,Noite,0,0,1.696,Parada/Manutencao
2025-08-10 05:21:43.025417,2,Noite,0,0,3.422,Parada/Manutencao
2025-08-10 06:21:43.025417,1,Manhã,0,0,1.983,Parada/Manutencao
2025-08-10 06:21:43.025417,2,Manhã,0,0,3.1,Parada/Manutencao
2025-08-10 07:21:43.025417,1,Manhã,0,0,1.987,Parada/Manutencao
2025-08-10 07:21:43.025417,2,Manhã,0,0,2.997,Parada/Manutencao
2025-08-10 08:21:43.025417,1,Manhã,0,0,1.733,Parada/Manutencao
2025-08-10 08:21:43.025417,2,Manhã,0,0,3.377,Parada/Manutencao
2025-08-10 09:21:43.025417,1,Manhã,0,0,1.851,Parada/Manutencao
2025-08-10 09:21:43.025417,2,Manhã,0,0,3.169,Parada/Manutencao
2025-08-10 10:21:43.025417,1,Manhã,0,0,1.739,Parada/Manutencao
2025-08-10 10:21:43.025417,2,Manhã,0,0,3.451,Parada/Manutencao
2025-08-10 11:21:43.025417,1,Manhã,0,0,1.679,Parada/Manutencao
2025-08-10 11:21:43.025417,2,Manhã,0,0,3.25,Parada/Manutencao
2025-08-10 12:21:43.025417,1,Manhã,0,0,1.717,Parada/Manutencao
2025-08-10 12:21:43.025417,2,Manhã,0,0,3.348,Parada/Manutencao
2025-08-10 13:21:43.025417,1,Manhã,0,0,1.983,Parada/Manutencao
2025-08-10 13:21:43.025417,2,Manhã,0,0,3.011,Parada/Manutencao
2025-08-10 14:21:43.025417,1,Tarde,0,0,1.841,Parada/Manutencao
2025-08-10 14:21:43.025417,2,Tarde,0,0,2.846,Parada/Manutencao
2025-08-10 15:21:43.025417,1,Tarde,0,0,1.906,Parada/Manutencao
2025-08-10 15:21:43.025417,2,Tarde,0,0,3.403,Parada/Manutencao
2025-08-10 16:21:43.025417,1,Tarde,0,0,1.919,Parada/Manutencao
2025-08-10 16:21:43.025417,2,Tarde,0,0,2.845,Parada/Manutencao
2025-08-10 17:21:43.025417,1,Tarde,0,0,1.697,Parada/Manutencao
2025-08-10 17:21:43.025417,2,Tarde,0,0,3.074,Parada/Manutencao
2025-08-10 18:21:43.025417,1,Tarde,0,0,1.883,Parada/Manutencao
2025-08-10 18:21:43.025417,2,Tarde,0,0,3.495,Parada/Manutencao
2025-08-10 19:21:43.025417,1,Tarde,0,0,1.789,Parada/Manutencao
2025-08-10 19:21:43.025417,2,Tarde,0,0,3.169,Parada/Manutencao
2025-08-10 20:21:43.025417,1,Tarde,0,0,1.952,Parada/Manutencao
2025-08-10 20:21:43.025417,2,Tarde,0,0,3.06,Parada/Manutencao
2025-08-10 21:21:43.025417,1,Tarde,0,0,1.816,Parada/Manutencao
2025-08-10 21:21:43.025417,2,Tarde,0,0,2.995,Parada/Manutencao
2025-08-10 22:21:43.025417,1,Noite,0,0,1.923,Parada/Manutencao
2025-08-10 22:21:43.025417,2,Noite,0,0,3.374,Parada/Manutencao
2025-08-10 23:21:43.025417,1,Noite,0,0,1.661,Parada/Manutencao
2025-08-10 23:21:43.025417,2,Noite,0,0,2.991,Parada/Manutencao
2025-08-11 00:21:43.025417,1,Noite,960,4,13.387,Operando
2025-08-11 00:21:43.025417,2,Noite,741,19,12.343,Operando
2025-08-11 01:21:43.025417,1,Noite,923,24,12.956,Operando
2025-08-11 01:21:43.025417,2,Noite,780,23,12.565,Operando
2025-08-11 02:21:43.025417,1,Noite,893,5,13.056,Operando
2025-08-11 02:21:43.025417,2,Noite,729,26,12.115,Operando
2025-08-11 03:21:43.025417,1,Noite,969,10,13.413,Operando
2025-08-11 03:21:43.025417,2,Noite,731,29,12.088,Operando
2025-08-11 04:21:43.025417,1,Noite,928,20,13.109,Operando
2025-08-11 04:21:43.025417,2,Noite,817,18,13.705,Operando
2025-08-11 05:21:43.025417,1,Noite,955,23,13.933,Operando
2025-08-11 05:21:43.025417,2,Noite,830,19,13.513,Operando
2025-08-11 06:21:43.025417,1,Manhã,996,29,14.231,Operando
2025-08-11 06:21:43.025417,2,Manhã,837,20,13.465,Operando
2025-08-11 07:21:43.025417,1,Manhã,1078,5,14.308,Operando
2025-08-11 07:21:43.025417,2,Manhã,792,35,13.423,Operando
2025-08-11 08:21:43.025417,1,Manhã,1009,13,13.535,Operando
2025-08-11 08:21:43.025417,2,Manhã,834,25,13.104,Operando
2025-08-11 09:21:43.025417,1,Manhã,1008,7,13.542,Operando
2025-08-11 09:21:43.025417,2,Manhã,916,27,13.959,Operando
2025-08-11 10:21:43.025417,1,Manhã,994,4,13.681,Operando
2025-08-11 10:21:43.025417,2,Manhã,822,20,12.888,Operando
2025-08-11 11:21:43.025417,1,Manhã,1003,19,14.015,Operando
2025-08-11 11:21:43.025417,2,Manhã,830,26,12.993,Operando
2025-08-11 12:21:43.025417,1,Manhã,1007,23,14.312,Operando
2025-08-11 12:21:43.025417,2,Manhã,886,39,13.63,Operando
2025-08-11 13:21:43.025417,1,Manhã,1036,20,14.79,Operando
2025-08-11 13:21:43.025417,2,Manhã,855,40,13.783,Operando
2025-08-11 14:21:43.025417,1,Tarde,1001,18,14.366,Operando
2025-08-11 14:21:43.025417,2,Tarde,901,36,13.864,Operando
2025-08-11 15:21:43.025417,1,Tarde,1050,9,14.538,Operando
2025-08-11 15:21:43.025417,2,Tarde,809,24,12.808,Operando
2025-08-11 16:21:43.025417,1,Tarde,1025,4,13.958,Operando
2025-08-11 16:21:43.025417,2,Tarde,777,30,12.622,Operando
2025-08-11 17:21:43.025417,1,Tarde,1055,16,15.137,Operando
2025-08-11 17:21:43.025417,2,Tarde,873,28,14.218,Operando
2025-08-11 18:21:43.025417,1,Tarde,1074,22,14.75,Operando
2025-08-11 18:21:43.025417,2,Tarde,814,37,12.812,Operando
2025-08-11 19:21:43.025417,1,Tarde,1064,12,15.011,Operando
2025-08-11 19:21:43.025417,2,Tarde,829,35,13.829,Operando
2025-08-11 20:21:43.025417,1,Tarde,996,8,14.476,Operando
2025-08-11 20:21:43.025417,2,Tarde,793,27,12.783,Operando
2025-08-11 21:21:43.025417,1,Tarde,1055,12,14.544,Operando
2025-08-11 21:21:43.025417,2,Tarde,825,32,13.63,Operando
2025-08-11 22:21:43.025417,1,Noite,915,24,13.0,Operando
2025-08-11 22:21:43.025417,2,Noite,746,22,12.208,Operando
2025-08-11 23:21:43.025417,1,Noite,938,18,13.758,Operando
2025-08-11 23:21:43.025417,2,Noite,804,33,12.965,Operando
2025-08-12 00:21:43.025417,1,Noite,892,14,12.636,Operando
2025-08-12 00:21:43.025417,2,Noite,829,32,13.47,Operando
2025-08-12 01:21:43.025417,1,Noite,903,20,12.693,Operando
2025-08-12 01:21:43.025417,2,Noite,711,21,12.264,Operando
2025-08-12 02:21:43.025417,1,Noite,886,5,12.416,Operando
2025-08-12 02:21:43.025417,2,Noite,706,16,12.391,Operando
2025-08-12 03:21:43.025417,1,Noite,908,15,12.803,Operando
2025-08-12 03:21:43.025417,2,Noite,767,23,12.547,Operando
2025-08-12 04:21:43.025417,1,Noite,959,22,13.996,Operando
2025-08-12 04:21:43.025417,2,Noite,747,30,12.108,Operando
2025-08-12 05:21:43.025417,1,Noite,897,21,12.53,Operando
2025-08-12 05:21:43.025417,2,Noite,781,27,12.568,Operando
2025-08-12 06:21:43.025417,1,Manhã,1027,29,14.049,Operando
2025-08-12 06:21:43.025417,2,Manhã,786,30,12.795,Operando
2025-08-12 07:21:43.025417,1,Manhã,1014,9,14.174,Operando
2025-08-12 07:21:43.025417,2,Manhã,876,24,13.997,Operando
2025-08-12 08:21:43.025417,1,Manhã,1065,20,14.998,Operando
2025-08-12 08:21:43.025417,2,Manhã,782,24,12.618,Operando
2025-08-12 09:21:43.025417,1,Manhã,1009,5,13.62,Operando
2025-08-12 09:21:43.025417,2,Manhã,811,25,13.477,Operando
2025-08-12 10:21:43.025417,1,Manhã,979,26,14.05,Operando
2025-08-12 10:21:43.025417,2,Manhã,900,33,14.021,Operando
2025-08-12 11:21:43.025417,1,Manhã,999,12,14.176,Operando
2025-08-12 11:21:43.025417,2,Manhã,895,36,14.73,Operando
2025-08-12 12:21:43.025417,1,Manhã,991,25,13.373,Operando
2025-08-12 12:21:43.025417,2,Manhã,815,20,13.183,Operando
2025-08-12 13:21:43.025417,1,Manhã,1025,4,14.329,Operando
2025-08-12 13:21:43.025417,2,Manhã,830,33,13.058,Operando
2025-08-12 14:21:43.025417,1,Tarde,1009,29,14.584,Operando
2025-08-12 14:21:43.025417,2,Tarde,878,27,14.443,Operando
2025-08-12 15:21:43.025417,1,Tarde,994,20,13.443,Operando
2025-08-12 15:21:43.025417,2,Tarde,859,21,14.239,Operando
2025-08-12 16:21:43.025417,1,Tarde,983,6,14.213,Operando
2025-08-12 16:21:43.025417,2,Tarde,851,38,14.146,Operando
2025-08-12 17:21:43.025417,1,Tarde,1023,7,14.682,Operando
2025-08-12 17:21:43.025417,2,Tarde,922,19,14.669,Operando
2025-08-12 18:21:43.025417,1,Tarde,1075,15,14.832,Operando
2025-08-12 18:21:43.025417,2,Tarde,877,26,13.705,Operando
2025-08-12 19:21:43.025417,1,Tarde,1056,7,14.624,Operando
2025-08-12 19:21:43.025417,2,Tarde,805,32,13.389,Operando
2025-08-12 20:21:43.025417,1,Tarde,1033,5,14.176,Operando
2025-08-12 20:21:43.025417,2,Tarde,812,29,13.485,Operando
2025-08-12 21:21:43.025417,1,Tarde,1070,19,15.099,Operando
2025-08-12 21:21:43.025417,2,Tarde,871,22,13.657,Operando
2025-08-12 22:21:43.025417,1,Noite,906,22,12.463,Operando
2025-08-12 22:21:43.025417,2,Noite,733,36,12.605,Operando
2025-08-12 23:21:43.025417,1,Noite,948,17,13.144,Operando
2025-08-12 23:21:43.025417,2,Noite,702,27,11.506,Operando
2025-08-13 00:21:43.025417,1,Noite,895,3,12.223,Operando
2025-08-13 00:21:43.025417,2,Noite,827,35,13.389,Operando
2025-08-13 01:21:43.025417,1,Noite,926,26,12.587,Operando
2025-08-13 01:21:43.025417,2,Noite,762,19,12.866,Operando
2025-08-13 02:21:43.025417,1,Noite,891,9,13.132,Operando
2025-08-13 02:21:43.025417,2,Noite,828,17,13.21,Operando
2025-08-13 03:21:43.025417,1,Noite,939,10,12.858,Operando
2025-08-13 03:21:43.025417,2,Noite,811,25,13.199,Operando
2025-08-13 04:21:43.025417,1,Noite,929,23,12.964,Operando
2025-08-13 04:21:43.025417,2,Noite,755,37,12.988,Operando
2025-08-13 05:21:43.025417,1,Noite,893,18,12.758,Operando
2025-08-13 05:21:43.025417,2,Noite,789,20,12.753,Operando
2025-08-13 06:21:43.025417,1,Manhã,999,10,13.506,Operando
2025-08-13 06:21:43.025417,2,Manhã,852,25,14.126,Operando
2025-08-13 07:21:43.025417,1,Manhã,1034,7,14.231,Operando
2025-08-13 07:21:43.025417,2,Manhã,793,17,13.177,Operando
2025-08-13 08:21:43.025417,1,Manhã,1048,15,15.089,Operando
2025-08-13 08:21:43.025417,2,Manhã,872,34,14.206,Operando
2025-08-13 09:21:43.025417,1,Manhã,1038,12,14.92,Operando
2025-08-13 09:21:43.025417,2,Manhã,843,39,13.685,Operando
2025-08-13 10:21:43.025417,1,Manhã,1035,18,14.35,Operando
2025-08-13 10:21:43.025417,2,Manhã,814,28,13.359,Operando
2025-08-13 11:21:43.025417,1,Manhã,1006,21,13.868,Operando
2025-08-13 11:21:43.025417,2,Manhã,772,33,12.78,Operando
2025-08-13 12:21:43.025417,1,Manhã,994,27,14.289,Operando
2025-08-13 12:21:43.025417,2,Manhã,844,21,13.155,Operando
2025-08-13 13:21:43.025417,1,Manhã,1059,11,14.734,Operando
2025-08-13 13:21:43.025417,2,Manhã,899,38,14.041,Operando
2025-08-13 14:21:43.025417,1,Tarde,1061,18,15.368,Operando
2025-08-13 14:21:43.025417,2,Tarde,788,38,12.618,Operando
2025-08-13 15:21:43.025417,1,Tarde,1050,9,14.814,Operando
2025-08-13 15:21:43.025417,2,Tarde,871,28,13.848,Operando
2025-08-13 16:21:43.025417,1,Tarde,1007,17,14.516,Operando
2025-08-13 16:21:43.025417,2,Tarde,807,36,13.436,Operando
2025-08-13 17:21:43.025417,1,Tarde,986,27,13.276,Operando
2025-08-13 17:21:43.025417,2,Tarde,859,41,13.3,Operando
2025-08-13 18:21:43.025417,1,Tarde,1001,16,13.637,Operando
2025-08-13 18:21:43.025417,2,Tarde,835,26,13.901,Operando
2025-08-13 19:21:43.025417,1,Tarde,1003,12,13.685,Operando
2025-08-13 19:21:43.025417,2,Tarde,778,17,13.085,Operando
2025-08-13 20:21:43.025417,1,Tarde,1076,31,14.871,Operando
2025-08-13 20:21:43.025417,2,Tarde,777,15,12.975,Operando
2025-08-13 21:21:43.025417,1,Tarde,1044,14,14.917,Operando
2025-08-13 21:21:43.025417,2,Tarde,845,28,13.822,Operando
2025-08-13 22:21:43.025417,1,Noite,970,28,13.14,Operando
2025-08-13 22:21:43.025417,2,Noite,711,28,12.156,Operando
2025-08-13 23:21:43.025417,1,Noite,933,16,12.963,Operando
2025-08-13 23:21:43.025417,2,Noite,720,32,11.868,Operando
2025-08-14 00:21:43.025417,1,Noite,945,19,13.667,Operando
2025-08-14 00:21:43.025417,2,Noite,729,26,12.548,Operando
2025-08-14 01:21:43.025417,1,Noite,970,14,13.992,Operando
2025-08-14 01:21:43.025417,2,Noite,790,28,13.111,Operando
2025-08-14 02:21:43.025417,1,Noite,937,24,13.015,Operando
2025-08-14 02:21:43.025417,2,Noite,762,18,12.733,Operando
2025-08-14 03:21:43.025417,1,Noite,934,18,13.181,Operando
2025-08-14 03:21:43.025417,2,Noite,804,36,12.792,Operando
2025-08-14 04:21:43.025417,1,Noite,952,17,13.125,Operando
2025-08-14 04:21:43.025417,2,Noite,706,20,12.147,Operando
2025-08-14 05:21:43.025417,1,Noite,945,21,12.85,Operando
2025-08-14 05:21:43.025417,2,Noite,800,17,13.001,Operando
2025-08-14 06:21:43.025417,1,Manhã,1035,9,13.852,Operando
2025-08-14 06:21:43.025417,2,Manhã,804,37,13.332,Operando
2025-08-14 07:21:43.025417,1,Manhã,0,0,1.698,Parada/Manutencao
2025-08-14 07:21:43.025417,2,Manhã,0,0,2.977,Parada/Manutencao
2025-08-14 08:21:43.025417,1,Manhã,990,4,13.879,Operando
2025-08-14 08:21:43.025417,2,Manhã,808,16,13.091,Operando
2025-08-14 09:21:43.025417,1,Manhã,1005,24,13.52,Operando
2025-08-14 09:21:43.025417,2,Manhã,859,24,13.963,Operando
2025-08-14 10:21:43.025417,1,Manhã,986,22,13.272,Operando
2025-08-14 10:21:43.025417,2,Manhã,849,31,13.633,Operando
2025-08-14 11:21:43.025417,1,Manhã,1010,17,13.858,Operando
2025-08-14 11:21:43.025417,2,Manhã,910,25,14.642,Operando
2025-08-14 12:21:43.025417,1,Manhã,1005,19,13.851,Operando
2025-08-14 12:21:43.025417,2,Manhã,832,35,13.612,Operando
2025-08-14 13:21:43.025417,1,Manhã,1018,30,14.205,Operando
2025-08-14 13:21:43.025417,2,Manhã,775,34,12.565,Operando
2025-08-14 14:21:43.025417,1,Tarde,979,17,14.046,Operando
2025-08-14 14:21:43.025417,2,Tarde,834,28,13.916,Operando
2025-08-14 15:21:43.025417,1,Tarde,994,24,14.188,Operando
2025-08-14 15:21:43.025417,2,Tarde,916,33,13.965,Operando
2025-08-14 16:21:43.025417,1,Tarde,1061,28,15.116,Operando
2025-08-14 16:21:43.025417,2,Tarde,775,26,12.767,Operando
2025-08-14 17:21:43.025417,1,Tarde,981,9,13.498,Operando
2025-08-14 17:21:43.025417,2,Tarde,777,25,12.553,Operando
2025-08-14 18:21:43.025417,1,Tarde,1048,26,15.094,Operando
2025-08-14 18:21:43.025417,2,Tarde,821,32,13.811,Operando
2025-08-14 19:21:43.025417,1,Tarde,1075,13,14.411,Operando
2025-08-14 19:21:43.025417,2,Tarde,820,17,13.182,Operando
2025-08-14 20:21:43.025417,1,Tarde,1031,30,13.86,Operando
2025-08-14 20:21:43.025417,2,Tarde,807,39,13.487,Operando
2025-08-14 21:21:43.025417,1,Tarde,1071,7,14.859,Operando
2025-08-14 21:21:43.025417,2,Tarde,780,32,13.126,Operando
2025-08-14 22:21:43.025417,1,Noite,920,26,12.777,Operando
2025-08-14 22:21:43.025417,2,Noite,801,23,13.017,Operando
2025-08-14 23:21:43.025417,1,Noite,931,18,12.975,Operando
